job_id,company_id,posted_at,title,role_family,level,location_type,employment_type,salary_low,salary_high,status
1815,96,2025-09-30 16:28:14,Regional Sales Manager,sales,lead,onsite,contract,158000,184000,filled
1816,36,2025-09-30 16:32:51,Risk Operations Analyst,operations,senior,hybrid,full_time,111000,128000,filled
1817,105,2025-09-30 18:21:59,Machine Learning Engineer,engineering,lead,remote,full_time,191000,217000,filled
1818,83,2025-09-30 21:44:10,People Operations Partner,operations,lead,hybrid,full_time,136000,153000,filled
1819,90,2025-09-30 22:24:28,Logistics Operations Manager,operations,junior,remote,full_time,61000,79000,open
1820,296,2025-09-30 22:42:07,Platform Reliability Engineer,engineering,senior,remote,full_time,158000,201000,filled
1821,50,2025-10-02 05:55:58,Content Marketing Manager,operations,mid,hybrid,full_time,89000,114000,open
1822,102,2025-10-02 16:10:46,Product Manager,product,senior,remote,full_time,147000,165000,paused
1823,252,2025-10-03 01:22:15,Senior Backend Engineer,engineering,junior,remote,full_time,86000,106000,open
1824,19,2025-10-03 09:16:35,Implementation Project Manager,operations,mid,hybrid,full_time,93000,103000,filled
1825,20,2025-10-03 17:57:46,Director of Customer Support,operations,senior,remote,full_time,116000,143000,filled
1826,97,2025-10-03 18:03:30,Business Intelligence Analyst,data,senior,onsite,contract,155000,192000,open
1827,310,2025-10-03 21:45:08,Senior Data Scientist,data,senior,onsite,full_time,158000,191000,closed
1828,269,2025-10-04 13:08:49,Content Marketing Manager,operations,mid,remote,full_time,86000,110000,filled
1829,297,2025-10-04 14:06:18,Operations Excellence Lead,operations,mid,hybrid,full_time,92000,109000,open
1830,277,2025-10-04 16:47:43,Technical Support Engineer,engineering,lead,remote,full_time,188000,217000,paused
1831,38,2025-10-06 01:20:18,Cloud Infrastructure Engineer,engineering,mid,hybrid,full_time,121000,156000,closed
1832,129,2025-10-06 17:37:09,Risk Operations Analyst,operations,mid,remote,full_time,92000,102000,filled
1833,170,2025-10-06 20:21:13,Customer Success Manager,customer_success,senior,onsite,contract,103000,119000,filled
1834,54,2025-10-07 08:49:21,Customer Education Specialist,operations,mid,remote,full_time,89000,102000,filled
1835,318,2025-10-07 20:32:04,Content Marketing Manager,operations,senior,hybrid,full_time,109000,132000,filled
1836,193,2025-10-07 21:43:28,Senior Accountant,operations,mid,remote,full_time,89000,115000,filled
1837,273,2025-10-07 22:21:32,Partner Success Manager,customer_success,senior,remote,full_time,105000,128000,filled
1838,83,2025-10-08 05:52:34,Procurement Analyst,data,lead,hybrid,full_time,190000,245000,filled
1839,229,2025-10-09 03:14:55,Staff Data Engineer,engineering,lead,hybrid,full_time,184000,220000,filled
1840,34,2025-10-09 11:03:17,Senior Data Scientist,data,senior,onsite,full_time,171000,205000,closed
1841,8,2025-10-09 22:54:51,Partner Success Manager,customer_success,mid,remote,full_time,85000,109000,open
1842,205,2025-10-10 07:02:40,Growth Product Manager,product,senior,remote,full_time,152000,173000,open
1843,22,2025-10-10 21:46:52,Data Analyst,data,senior,remote,full_time,165000,212000,filled
1844,89,2025-10-10 21:49:46,Technical Program Manager,operations,senior,remote,full_time,114000,137000,filled
1845,255,2025-10-11 06:32:00,Implementation Project Manager,operations,senior,onsite,full_time,108000,139000,open
1846,160,2025-10-12 09:35:39,Pricing Analyst,data,senior,onsite,full_time,169000,192000,filled
1847,121,2025-10-12 13:10:07,Clinical Recruiter,operations,senior,onsite,full_time,108000,137000,open
1848,93,2025-10-12 16:58:32,Operations Excellence Lead,operations,senior,remote,full_time,105000,134000,filled
1849,214,2025-10-13 07:26:54,Senior Accountant,operations,mid,hybrid,contract,86000,115000,filled
1850,306,2025-10-13 12:21:32,HR Business Partner,operations,mid,hybrid,full_time,84000,114000,filled
1851,237,2025-10-13 14:16:45,Demand Generation Manager,operations,senior,remote,full_time,116000,132000,filled
1852,115,2025-10-14 14:02:47,Data Analyst,data,junior,hybrid,contract,100000,122000,filled
1853,136,2025-10-16 04:21:38,Risk Operations Analyst,operations,senior,remote,full_time,114000,141000,open
1854,33,2025-10-16 06:07:59,Enterprise Account Executive,operations,senior,remote,full_time,106000,136000,filled
1855,46,2025-10-16 08:52:48,Senior DevOps Engineer,engineering,mid,onsite,full_time,131000,144000,open
1856,86,2025-10-16 18:05:21,Senior Backend Engineer,engineering,senior,remote,full_time,160000,180000,filled
1857,124,2025-10-16 21:44:18,Mobile Engineer,engineering,senior,onsite,full_time,153000,178000,filled
1858,317,2025-10-17 00:15:05,Accounting Manager,operations,senior,remote,full_time,111000,127000,open
1859,279,2025-10-18 12:40:36,Data Analyst,data,mid,remote,full_time,134000,171000,open
1860,37,2025-10-18 23:29:20,Senior Accountant,operations,senior,remote,full_time,105000,129000,closed
1861,106,2025-10-19 08:14:24,Senior Accountant,operations,mid,remote,contract,89000,111000,paused
1862,19,2025-10-19 13:33:11,Clinical Operations Analyst,operations,senior,hybrid,full_time,113000,137000,open
1863,21,2025-10-19 19:04:51,Implementation Project Manager,operations,junior,remote,part_time,62000,79000,filled
1864,120,2025-10-19 20:59:56,Mobile Engineer,engineering,senior,hybrid,full_time,155000,182000,closed
1865,307,2025-10-20 07:03:10,Risk Operations Analyst,operations,senior,onsite,full_time,111000,136000,filled
1866,60,2025-10-20 15:15:50,Security Engineer,engineering,senior,remote,contract,160000,192000,filled
1867,218,2025-10-20 17:14:11,Procurement Analyst,data,mid,remote,full_time,139000,162000,open
1868,126,2025-10-21 14:15:26,Implementation Engineer,engineering,senior,remote,full_time,162000,181000,filled
1869,174,2025-10-21 16:25:13,Growth Product Manager,product,senior,onsite,full_time,148000,182000,open
1870,279,2025-10-21 16:40:42,FP&A Analyst,data,mid,hybrid,full_time,133000,151000,filled
1871,266,2025-10-21 17:35:07,Senior DevOps Engineer,engineering,lead,remote,full_time,188000,228000,open
1872,266,2025-10-23 04:23:15,Technical Support Engineer,engineering,senior,hybrid,part_time,156000,187000,filled
1873,132,2025-10-23 09:28:18,Logistics Operations Manager,operations,lead,hybrid,full_time,126000,155000,closed
1874,16,2025-10-23 18:23:05,HR Business Partner,operations,lead,remote,full_time,135000,167000,filled
1875,316,2025-10-24 23:33:21,Customer Success Manager,customer_success,lead,remote,full_time,128000,145000,open
1876,319,2025-10-25 01:50:15,Implementation Engineer,engineering,senior,onsite,full_time,156000,200000,filled
1877,275,2025-10-27 14:19:52,Business Systems Administrator,operations,senior,remote,full_time,115000,141000,open
1878,153,2025-10-28 10:03:29,Growth Product Manager,product,mid,remote,full_time,120000,140000,closed
1879,90,2025-10-29 23:55:08,Inventory Planning Manager,operations,senior,remote,full_time,109000,131000,filled
1880,56,2025-10-30 01:54:24,Pricing Analyst,data,senior,hybrid,full_time,155000,189000,closed
1881,119,2025-10-30 08:52:30,Implementation Consultant,operations,senior,hybrid,full_time,105000,142000,filled
1882,108,2025-10-31 00:54:45,Pricing Analyst,data,senior,remote,full_time,161000,202000,filled
1883,89,2025-10-31 12:23:52,Senior Product Designer,product,junior,hybrid,full_time,84000,96000,closed
1884,305,2025-11-01 02:25:15,People Operations Partner,operations,mid,hybrid,full_time,86000,108000,filled
1885,211,2025-11-01 03:12:22,Product Manager,product,senior,remote,full_time,141000,167000,closed
1886,72,2025-11-01 08:09:55,Clinical Operations Analyst,operations,mid,onsite,full_time,87000,109000,paused
1887,205,2025-11-01 08:28:49,Risk Operations Analyst,operations,junior,remote,full_time,66000,78000,filled
1888,226,2025-11-01 11:47:16,Senior Frontend Engineer,engineering,mid,remote,full_time,129000,144000,closed
1889,168,2025-11-01 17:26:19,Clinical Recruiter,operations,senior,onsite,full_time,109000,140000,closed
1890,303,2025-11-02 04:54:18,Technical Program Manager,operations,mid,onsite,contract,86000,105000,filled
1891,310,2025-11-02 17:53:16,Partner Success Manager,customer_success,junior,remote,contract,58000,74000,filled
1892,139,2025-11-03 08:59:15,Customer Education Specialist,operations,junior,onsite,full_time,61000,79000,open
1893,152,2025-11-04 13:57:17,Healthcare Account Manager,operations,mid,hybrid,contract,88000,115000,open
1894,70,2025-11-05 09:55:41,Sales Development Representative,sales,mid,remote,full_time,97000,124000,open
1895,251,2025-11-06 02:22:05,Growth Product Manager,product,senior,onsite,full_time,143000,187000,filled
1896,298,2025-11-06 03:43:06,Security Engineer,engineering,senior,onsite,full_time,164000,185000,filled
1897,211,2025-11-06 08:08:51,Technical Program Manager,operations,mid,remote,full_time,89000,114000,open
1898,65,2025-11-06 10:34:46,Business Intelligence Analyst,data,senior,hybrid,full_time,169000,192000,filled
1899,166,2025-11-07 01:39:34,Warehouse Systems Analyst,data,mid,remote,contract,127000,165000,filled
1900,255,2025-11-07 11:12:19,Machine Learning Engineer,engineering,mid,remote,full_time,122000,144000,paused
1901,14,2025-11-07 11:31:21,Technical Support Engineer,engineering,lead,onsite,full_time,195000,241000,open
1902,189,2025-11-07 20:00:14,Logistics Operations Manager,operations,senior,hybrid,full_time,109000,143000,closed
1903,211,2025-11-08 03:32:41,Risk Operations Analyst,operations,lead,hybrid,full_time,134000,159000,closed
1904,172,2025-11-08 16:55:47,Customer Success Manager,customer_success,mid,hybrid,full_time,89000,103000,filled
1905,206,2025-11-12 18:34:01,Partner Success Manager,customer_success,mid,hybrid,full_time,85000,104000,open
1906,287,2025-11-13 06:29:42,Compliance Analyst,data,mid,remote,full_time,129000,155000,open
1907,40,2025-11-13 07:53:38,Business Systems Administrator,operations,mid,onsite,full_time,89000,111000,filled
1908,183,2025-11-13 20:25:36,Clinical Operations Analyst,operations,lead,hybrid,full_time,126000,165000,filled
1909,255,2025-11-13 20:27:38,Customer Success Manager,customer_success,junior,hybrid,full_time,58000,74000,open
1910,264,2025-11-14 03:05:05,Clinical Recruiter,operations,senior,hybrid,full_time,105000,128000,closed
1911,150,2025-11-14 07:41:01,Senior Backend Engineer,engineering,senior,remote,full_time,162000,200000,open
1912,320,2025-11-14 09:26:42,Supply Chain Coordinator,operations,senior,remote,full_time,113000,127000,closed
1913,104,2025-11-14 10:45:09,Inventory Planning Manager,operations,mid,remote,full_time,87000,110000,closed
1914,142,2025-11-14 15:03:32,Logistics Operations Manager,operations,senior,remote,full_time,107000,127000,open
1915,264,2025-11-14 17:06:20,Lifecycle Marketing Manager,operations,mid,hybrid,full_time,91000,103000,open
1916,141,2025-11-15 07:20:05,Machine Learning Engineer,engineering,senior,onsite,full_time,163000,177000,filled
1917,110,2025-11-15 13:51:15,Technical Support Engineer,engineering,mid,remote,full_time,123000,150000,filled
1918,178,2025-11-16 16:17:29,Solutions Consultant,operations,lead,remote,full_time,129000,163000,open
1919,199,2025-11-17 20:37:40,Technical Writer,operations,senior,hybrid,part_time,115000,135000,filled
1920,311,2025-11-18 08:01:32,Senior Frontend Engineer,engineering,senior,remote,full_time,162000,194000,open
1921,198,2025-11-18 23:36:23,Regional Sales Manager,sales,senior,onsite,contract,132000,157000,filled
1922,60,2025-11-19 10:31:40,Regional Sales Manager,sales,senior,remote,full_time,124000,146000,filled
1923,17,2025-11-19 20:54:11,Business Systems Administrator,operations,lead,remote,contract,126000,151000,filled
1924,310,2025-11-20 04:33:40,Product Manager,product,mid,remote,full_time,117000,145000,filled
1925,136,2025-11-20 05:19:12,Business Intelligence Analyst,data,lead,onsite,full_time,191000,242000,closed
1926,65,2025-11-20 08:13:05,Supply Chain Coordinator,operations,senior,remote,full_time,115000,135000,open
1927,72,2025-11-22 09:36:25,Growth Product Manager,product,senior,hybrid,full_time,138000,171000,filled
1928,34,2025-11-22 11:25:45,Solutions Consultant,operations,mid,remote,full_time,90000,113000,open
1929,64,2025-11-23 00:26:09,Healthcare Account Manager,operations,senior,remote,full_time,116000,127000,filled
1930,250,2025-11-24 06:22:28,Technical Support Engineer,engineering,mid,onsite,full_time,132000,155000,filled
1931,210,2025-11-25 11:40:22,Compliance Analyst,data,senior,remote,contract,166000,188000,open
1932,192,2025-11-26 07:47:54,Platform Reliability Engineer,engineering,mid,remote,full_time,132000,156000,filled
1933,4,2025-11-26 09:24:02,Sales Development Representative,sales,mid,hybrid,full_time,97000,122000,filled
1934,216,2025-11-26 15:32:57,Technical Writer,operations,mid,onsite,full_time,88000,111000,filled
1935,311,2025-11-26 16:42:57,Security Engineer,engineering,mid,remote,full_time,119000,143000,filled
1936,296,2025-11-27 05:57:29,Senior Frontend Engineer,engineering,mid,remote,part_time,132000,154000,filled
1937,127,2025-11-27 18:32:22,Senior Backend Engineer,engineering,senior,onsite,full_time,163000,180000,open
1938,193,2025-11-27 22:02:58,Healthcare Account Manager,operations,mid,hybrid,full_time,85000,111000,filled
1939,96,2025-11-27 23:41:49,Growth Product Manager,product,senior,onsite,full_time,138000,168000,closed
1940,285,2025-11-28 16:38:19,Healthcare Account Manager,operations,junior,onsite,full_time,63000,73000,open
1941,295,2025-11-28 23:55:54,Director of Customer Support,operations,senior,hybrid,full_time,108000,138000,paused
1942,72,2025-11-29 04:53:45,Solutions Architect,operations,senior,remote,full_time,115000,126000,closed
1943,156,2025-11-29 11:19:14,Business Systems Administrator,operations,mid,remote,full_time,86000,104000,closed
1944,76,2025-11-29 11:32:49,Business Systems Administrator,operations,senior,hybrid,full_time,114000,140000,open
1945,197,2025-11-29 18:49:32,Technical Program Manager,operations,lead,hybrid,full_time,133000,167000,paused
1946,94,2025-11-29 23:14:32,Business Systems Administrator,operations,senior,onsite,full_time,109000,141000,filled
1947,223,2025-11-30 20:40:19,Mobile Engineer,engineering,mid,hybrid,full_time,121000,149000,open
1948,315,2025-11-30 23:09:08,Content Marketing Manager,operations,mid,remote,full_time,94000,109000,filled
1949,279,2025-12-01 09:17:16,Lifecycle Marketing Manager,operations,senior,hybrid,full_time,112000,139000,open
1950,59,2025-12-02 14:54:53,Clinical Recruiter,operations,mid,hybrid,full_time,89000,103000,filled
1951,42,2025-12-02 17:50:56,Implementation Engineer,engineering,senior,hybrid,full_time,154000,195000,filled
1952,261,2025-12-02 22:25:36,Warehouse Systems Analyst,data,mid,onsite,full_time,138000,151000,open
1953,27,2025-12-03 04:22:56,Supply Chain Coordinator,operations,senior,hybrid,full_time,114000,142000,filled
1954,129,2025-12-03 07:00:43,Senior Backend Engineer,engineering,junior,remote,full_time,94000,112000,filled
1955,318,2025-12-03 21:06:59,Mobile Engineer,engineering,junior,hybrid,full_time,92000,110000,closed
1956,144,2025-12-04 13:57:14,Mobile Engineer,engineering,lead,hybrid,full_time,194000,225000,open
1957,3,2025-12-05 11:01:06,Demand Generation Manager,operations,senior,onsite,full_time,108000,128000,paused
1958,313,2025-12-06 03:00:00,Growth Product Manager,product,lead,hybrid,full_time,178000,207000,open
1959,227,2025-12-06 04:20:06,Pricing Analyst,data,lead,hybrid,full_time,193000,244000,filled
1960,106,2025-12-06 10:01:53,Revenue Operations Manager,operations,mid,hybrid,full_time,90000,109000,filled
1961,196,2025-12-07 10:33:54,Warehouse Systems Analyst,data,mid,hybrid,full_time,139000,161000,open
1962,196,2025-12-07 12:37:19,Warehouse Systems Analyst,data,mid,remote,full_time,139000,154000,open
1963,177,2025-12-08 03:17:49,Operations Excellence Lead,operations,senior,onsite,full_time,111000,138000,open
1964,308,2025-12-08 18:33:42,Payroll Specialist,operations,mid,onsite,full_time,90000,107000,open
1965,252,2025-12-08 21:34:34,Lifecycle Marketing Manager,operations,lead,hybrid,full_time,138000,153000,filled
